Section,Key,Value
Ordering and Spec Information,,
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",Ordering Code,NN8069204099904
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",Spec Code,SRL3V
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",Shipping Media,TRAY
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",Stepping,C0
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",MDDS Content IDs,742627
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",PCN Content IDs,800015
"Intel Atom® Processor P5362 (27M Cache, 2.2GHz) FC-BGA16B, Tray",Recommended Customer Price,$708.00
Trade Compliance Information,ECCN,5A002R
Trade Compliance Information,CCATS,G175230
Trade Compliance Information,US HTS,8542310050
