Section,Key,Value
Essentials,Product Collection,700 Series Network Adapters (up to 25GbE)
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q3'20
Essentials,Vertical Segment,Server
Essentials,Cable Medium,Copper
Essentials,Cabling Type,"RJ45 Category 6, Category 6A, Category 5e up to 100m"
Essentials,Bracket Height,OCP 3.0
Essentials,Recommended Customer Price,$521.00
Essentials,Supported Operating Systems,View now
Supplemental Information,Product Brief,View now
Networking Specifications,Port Configuration,Quad
Networking Specifications,Data Rate Per Port,10GbE/5GbE/2.5GbE/1GbE/100Mb
Networking Specifications,Intel® Virtualization Technology for Connectivity (VT-c),Yes
Networking Specifications,Speed & Slot Width,"8.0 GT/s, x 8 Lane"
Networking Specifications,Controller,Intel® Ethernet Controller  X710-TM4
Package Specifications,System Interface Type,PCIe 3.0 (8.0 GT/s)
Intel® Virtualization Technology for Connectivity,On-chip QoS and Traffic Management,Yes
Intel® Virtualization Technology for Connectivity,Flexible Port Partitioning,Yes
Intel® Virtualization Technology for Connectivity,Virtual Machine Device Queues (VMDq),Yes
Intel® Virtualization Technology for Connectivity,PCI-SIG* SR-IOV Capable,Yes
Advanced Technologies,iWARP/RDMA,No
Advanced Technologies,Intel® Data Direct I/O Technology,Yes
Advanced Technologies,Intelligent Offloads,Yes
Advanced Technologies,Storage Over Ethernet,"iSCSI, NFS"
