Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-5350H Processor (4M Cache, up to 3.50 GHz) FC-BGA14F, Tray",Ordering Code,FH8065802491703
"Intel® Core™ i5-5350H Processor (4M Cache, up to 3.50 GHz) FC-BGA14F, Tray",Spec Code,SR2BK
"Intel® Core™ i5-5350H Processor (4M Cache, up to 3.50 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-5350H Processor (4M Cache, up to 3.50 GHz) FC-BGA14F, Tray",Stepping,G0
"Intel® Core™ i5-5350H Processor (4M Cache, up to 3.50 GHz) FC-BGA14F, Tray",MDDS Content IDs,706855
"Intel® Core™ i5-5350H Processor (4M Cache, up to 3.50 GHz) FC-BGA14F, Tray",PCN Content IDs,"799685,805104"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G071701++
Trade Compliance Information,US HTS,8542310050
