Section,Key,Value
Essentials,Product Collection,Intel® Xeon® Processor E3 v2 Family
Essentials,Code Name,Products formerly Ivy Bridge
Essentials,Vertical Segment,Server
Essentials,Processor Number,E3-1270V2
Essentials,Lithography,22 nm
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,3.90 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,3.90 GHz
CPU Specifications,Processor Base Frequency,3.50 GHz
CPU Specifications,Cache,8 MB Intel® Smart Cache
CPU Specifications,Bus Speed,5 GT/s
CPU Specifications,TDP,69 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'12
Supplemental Information,Supply Status,Discontinued
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Tuesday, December 31, 2019"
Supplemental Information,Embedded Options Available,No
Memory Specifications,Max Memory Size (dependent on memory type),32.77 GB
Memory Specifications,Memory Types,DDR3 1333/1600
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,25.6 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,Intel® InTru™ 3D Technology,No
GPU Specifications,Intel® Flexible Display Interface (Intel® FDI),No
GPU Specifications,Intel® Clear Video HD Technology,No
GPU Specifications,Intel® Clear Video Technology,No
GPU Specifications,# of Displays Supported‡,0
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"1x16 & 1x4, 2x8 & 1x4 or 1x8 & 3x4"
Package Specifications,Sockets Supported,FCLGA1155
Package Specifications,Max CPU Configuration,1
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Demand Based Switching,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Fast Memory Access,Yes
Advanced Technologies,Intel® Flex Memory Access,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
