Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU) FC-BGA16F, Tray",Ordering Code,FH8069004529905
"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU) FC-BGA16F, Tray",Spec Code,SRK01
"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU) FC-BGA16F, Tray",Shipping Media,TRAY
"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU) FC-BGA16F, Tray",Stepping,B1
"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU) FC-BGA16F, Tray",MDDS Content IDs,708614
"Intel® Core™ i7-1165G7 Processor (12M Cache, up to 4.70 GHz, with IPU) FC-BGA16F, Tray",PCN Content IDs,"798466,804736"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G167599
Trade Compliance Information,US HTS,8542310050
