Section,Key,Value
Essentials,Product Collection,5th Generation Intel® Core™ i7 Processors
Essentials,Code Name,Products formerly Broadwell
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,i7-5775R
Essentials,Lithography,14 nm
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,3.80 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,3.80 GHz
CPU Specifications,Processor Base Frequency,3.30 GHz
CPU Specifications,Cache,6 MB
CPU Specifications,Bus Speed,5 GT/s
CPU Specifications,TDP,65 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'15
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),32 GB
Memory Specifications,Memory Types,DDR3L-1333/1600/1866 @ 1.5V
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,29.86 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® Iris® Pro Graphics 6200
GPU Specifications,Graphics Base Frequency,300 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.15 GHz
GPU Specifications,Graphics Video Max Memory,32 GB
GPU Specifications,eDRAM,128 MB
GPU Specifications,Graphics Output,eDP/DP/HDMI/DVI/VGA
GPU Specifications,Max Resolution (HDMI)‡,4096x2304@24Hz
GPU Specifications,Max Resolution (DP)‡,3840x2160@60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,3840x2160@60Hz
GPU Specifications,Max Resolution (VGA)‡,1920x1200@60Hz
GPU Specifications,DirectX* Support,11.2
GPU Specifications,OpenGL* Support,4.3
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,Yes
GPU Specifications,Intel® Flexible Display Interface (Intel® FDI),Yes
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,Intel® Clear Video Technology,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0x1622
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"Up to 1x16, 2x8, 1x8+2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCBGA1364
Package Specifications,Max CPU Configuration,1
Package Specifications,Thermal Solution Specification,PCA 2013D
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,4G WiMAX Wireless Technology,No
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Virtualization Technology for Itanium (VT-i),No
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Anti-Theft Technology,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
