Section,Key,Value
Retired and discontinued,,
"Intel® Core™ m5-6Y54 Processor (4M Cache, up to 2.70 GHz) FC-BGA14C, Tray",Ordering Code,HE8066201930524
"Intel® Core™ m5-6Y54 Processor (4M Cache, up to 2.70 GHz) FC-BGA14C, Tray",Spec Code,SR2EM
"Intel® Core™ m5-6Y54 Processor (4M Cache, up to 2.70 GHz) FC-BGA14C, Tray",Shipping Media,TRAY
"Intel® Core™ m5-6Y54 Processor (4M Cache, up to 2.70 GHz) FC-BGA14C, Tray",Stepping,D1
"Intel® Core™ m5-6Y54 Processor (4M Cache, up to 2.70 GHz) FC-BGA14C, Tray",MDDS Content IDs,706935
"Intel® Core™ m5-6Y54 Processor (4M Cache, up to 2.70 GHz) FC-BGA14C, Tray",PCN Content IDs,"795943,803801,799685,805104"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147881
Trade Compliance Information,US HTS,8542310050
