Section,Key,Value
Essentials,Product Collection,"Intel® Data Center Systems for HCI, certified for VMware vSAN"
Essentials,Code Name,Products formerly Wolf Pass
Essentials,Launch Date,Q2'19
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,2023
Essentials,ISV Certification,Designed for VMware* Virtual SAN (VSAN)
Essentials,Rack Rails Included,No
Essentials,Compatible Product Series,2nd Generation Intel® Xeon® Scalable Processors
Essentials,TDP,125 W
Essentials,System Board,Intel® Server System R2208WF0ZSR
Essentials,Target Market,Cloud/Datacenter
Supplemental Information,Description,"Intel® Data Center Blocks for Cloud designed for VMware* Virtual SAN (vSAN) includes Server Board, Chassis, Processor, Solid State Drives and third-party memory."
Memory & Storage,Storage Profile,All-Flash Storage Profile
Memory & Storage,Included Memory,384GB DDR4 RAM Raw Memory
Memory & Storage,Included Storage,"12TB Raw Storage(0.48TB boot device, 0.75TB Cache Tier, 12TB Capacity Tier)"
