Section,Key,Value
Ordering and Spec Information,,
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",Ordering Code,CL8068404165301
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",Spec Code,SRFEJ
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",Stepping,U0
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",MDDS Content IDs,708128
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",PCN Content IDs,809472
"Intel® Xeon® E-2254ML Processor (8M Cache, 1.70 GHz) FC-BGA14F, Tray",Recommended Customer Price,$322.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
