Section,Key,Value
Essentials,Product Collection,4th Generation Intel® Core™ i5 Processors
Essentials,Code Name,Products formerly Haswell
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,i5-4288U
Essentials,Lithography,22 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,4
CPU Specifications,Max Turbo Frequency,3.10 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,3.10 GHz
CPU Specifications,Processor Base Frequency,2.60 GHz
CPU Specifications,Cache,3 MB Intel® Smart Cache
CPU Specifications,Bus Speed,5 GT/s
CPU Specifications,TDP,28 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'13
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),16 GB
Memory Specifications,Memory Types,DDR3L 1333/1600
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,25.6 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® Iris® Graphics 5100
GPU Specifications,Graphics Base Frequency,200 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.20 GHz
GPU Specifications,Graphics Video Max Memory,2 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI
GPU Specifications,Max Resolution (HDMI)‡,3280x2000@60Hz
GPU Specifications,Max Resolution (DP)‡,3200x2000@60Hz
GPU Specifications,DirectX* Support,11.2/12
GPU Specifications,OpenGL* Support,4.3
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,Yes
GPU Specifications,Intel® Flexible Display Interface (Intel® FDI),No
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0xA2E
Expansion Options,PCI Support,No
Expansion Options,PCI Express Revision,2.0
Expansion Options,PCI Express Configurations‡,"4x1, 2x4"
Expansion Options,Max # of PCI Express Lanes,12
I/O Specifications,# of USB Ports,4
I/O Specifications,USB Revision,3.0
I/O Specifications,Total # of SATA Ports,4
I/O Specifications,Integrated LAN,No
I/O Specifications,Integrated IDE,No
I/O Specifications,General Purpose IO,Yes
I/O Specifications,UART,Yes
I/O Specifications,Max # of SATA 6.0 Gb/s Ports,4
Package Specifications,Sockets Supported,FCBGA1168
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,40mm x 24mm x 1.5mm
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® ME Firmware Version,9.5
Advanced Technologies,Intel® HD Audio Technology,Yes
Advanced Technologies,Intel® Matrix Storage Technology,No
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Advanced Technologies,Intel® Rapid Storage Technology,Yes
Advanced Technologies,Intel® Smart Connect Technology,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Anti-Theft Technology,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
