Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i7-7700HQ Processor (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Ordering Code,CL8067702870109
"Intel® Core™ i7-7700HQ Processor (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Spec Code,SR32Q
"Intel® Core™ i7-7700HQ Processor (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Core™ i7-7700HQ Processor (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",Stepping,B0
"Intel® Core™ i7-7700HQ Processor (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",MDDS Content IDs,706643
"Intel® Core™ i7-7700HQ Processor (6M Cache, up to 3.80 GHz) FC-BGA14F, Tray",PCN Content IDs,"795943,799685,799624,800257"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
