Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i7-4700MQ Processor (6M Cache, up to 3.40 GHz) FC-PGA12F, Tray",Ordering Code,CW8064701470702
"Intel® Core™ i7-4700MQ Processor (6M Cache, up to 3.40 GHz) FC-PGA12F, Tray",Spec Code,SR15H
"Intel® Core™ i7-4700MQ Processor (6M Cache, up to 3.40 GHz) FC-PGA12F, Tray",Shipping Media,TRAY
"Intel® Core™ i7-4700MQ Processor (6M Cache, up to 3.40 GHz) FC-PGA12F, Tray",Stepping,C0
"Intel® Core™ i7-4700MQ Processor (6M Cache, up to 3.40 GHz) FC-PGA12F, Tray",MDDS Content IDs,706984
"Intel® Core™ i7-4700MQ Processor (6M Cache, up to 3.40 GHz) FC-PGA12F, Tray",PCN Content IDs,"799686,799685,803199,802395,805104,809238,808591,809375,813824,813819"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
