Section,Key,Value
Ordering and Spec Information,,
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",Ordering Code,CD8068904657701
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",Spec Code,SRKXA
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",Shipping Media,TRAY
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",Stepping,M1
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",MDDS Content IDs,707378
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",PCN Content IDs,"798714,842179,808308"
"Intel® Xeon® Gold 6342 Processor (36M Cache, 2.80 GHz) FC-LGA16A, Tray",Recommended Customer Price,$2977.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G178966
Trade Compliance Information,US HTS,8542310050
