Section,Key,Value
Essentials,Product Collection,700 Series Network Adapters (up to 25GbE)
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q4'19
Essentials,Vertical Segment,Server
Essentials,Cable Medium,Copper
Essentials,Cabling Type,SFP+ Direct Attach Copper10GBASE-SR and 10GBASE-LR Physical Media
Essentials,Bracket Height,OCP 3.0
Essentials,Supported Operating Systems,View now
Supplemental Information,Product Brief,View now
Networking Specifications,Port Configuration,Quad
Networking Specifications,Data Rate Per Port,10/1GbE
Networking Specifications,Intel® Virtualization Technology for Connectivity (VT-c),Yes
Networking Specifications,Speed & Slot Width,8.0GT/s x8 lanes
Networking Specifications,Controller,Intel(R) Ethernet Controller XL710-BM1
Package Specifications,System Interface Type,PCIe 3.0 (8.0 GT/s)
Intel® Virtualization Technology for Connectivity,On-chip QoS and Traffic Management,Yes
Intel® Virtualization Technology for Connectivity,Flexible Port Partitioning,Yes
Intel® Virtualization Technology for Connectivity,Virtual Machine Device Queues (VMDq),Yes
Intel® Virtualization Technology for Connectivity,PCI-SIG* SR-IOV Capable,Yes
Advanced Technologies,iWARP/RDMA,No
Advanced Technologies,Intel® Ethernet Power Management,Yes
Advanced Technologies,Intel® Data Direct I/O Technology,Yes
Advanced Technologies,Intelligent Offloads,Yes
Advanced Technologies,Storage Over Ethernet,"iSCSI, NFS"
