Section,Key,Value
Retired and discontinued,,
Intel® GL82H270 Platform Controller Hub,Ordering Code,GL82H270
Intel® GL82H270 Platform Controller Hub,Spec Code,SR2WA
Intel® GL82H270 Platform Controller Hub,Shipping Media,T&R
Intel® GL82H270 Platform Controller Hub,Stepping,A0
Intel® GL82H270 Platform Controller Hub,MDDS Content IDs,708546
Intel® GL82H270 Platform Controller Hub,PCN Content IDs,"795943,809472,803725"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147881
Trade Compliance Information,US HTS,8542310030
