Section,Key,Value
Essentials,Product Collection,Intel® Celeron® Processor N Series
Essentials,Code Name,Products formerly Bay Trail
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,N2808
Essentials,Lithography,22 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,2
CPU Specifications,Burst Frequency,2.25 GHz
CPU Specifications,Processor Base Frequency,1.58 GHz
CPU Specifications,Cache,1 MB L2 Cache
CPU Specifications,Scenario Design Power (SDP),3 W
CPU Specifications,TDP,4.5 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'14
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,Embedded Options Available,No
Memory Specifications,Max Memory Size (dependent on memory type),4 GB
Memory Specifications,Memory Types,DDR3L 1333
Memory Specifications,Max # of Memory Channels,1
Memory Specifications,Max Memory Bandwidth,10.66 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® HD Graphics for Intel Atom® Processor Z3700 Series
GPU Specifications,Graphics Base Frequency,311 MHz
GPU Specifications,Graphics Burst Frequency,792 MHz
GPU Specifications,Graphics Max Dynamic Frequency,792 MHz
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,No
GPU Specifications,Intel® Clear Video HD Technology,No
GPU Specifications,# of Displays Supported‡,2
Expansion Options,PCI Express Revision,2.0
Expansion Options,PCI Express Configurations‡,1x4
Expansion Options,Max # of PCI Express Lanes,4
I/O Specifications,# of USB Ports,5
I/O Specifications,USB Revision,3.0 and 2.0
I/O Specifications,Total # of SATA Ports,2
Package Specifications,Sockets Supported,FCBGA1170
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,25mm x 27mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Smart Connect Technology,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Anti-Theft Technology,No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,No
