Section,Key,Value
Retired and discontinued,,
"Intel® Pentium® Gold Processor 4410Y (2M Cache, 1.50 GHz) FC-BGA14F, Tray",Ordering Code,HE8067702740013
"Intel® Pentium® Gold Processor 4410Y (2M Cache, 1.50 GHz) FC-BGA14F, Tray",Spec Code,SR34B
"Intel® Pentium® Gold Processor 4410Y (2M Cache, 1.50 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Pentium® Gold Processor 4410Y (2M Cache, 1.50 GHz) FC-BGA14F, Tray",Stepping,H0
"Intel® Pentium® Gold Processor 4410Y (2M Cache, 1.50 GHz) FC-BGA14F, Tray",MDDS Content IDs,709044
"Intel® Pentium® Gold Processor 4410Y (2M Cache, 1.50 GHz) FC-BGA14F, Tray",PCN Content IDs,"795943,801988,799685,812098,803214,813834"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147881
Trade Compliance Information,US HTS,8542310050
